Train Epoch: [1/5] Iters:[9560/10009] transplant_loss 1542.4222, rec_loss 0.0953, quant_error 1.6817,
Train Epoch: [1/5] Iters:[9570/10009] transplant_loss 1546.4019, rec_loss 0.0950, quant_error 1.6782,
Train Epoch: [1/5] Iters:[9580/10009] transplant_loss 1549.6235, rec_loss 0.0951, quant_error 1.6802,
Train Epoch: [1/5] Iters:[9590/10009] transplant_loss 1534.9297, rec_loss 0.0953, quant_error 1.6729,
Train Epoch: [1/5] Iters:[9600/10009] transplant_loss 1534.1617, rec_loss 0.0947, quant_error 1.6730,
Train Epoch: [1/5] Iters:[9610/10009] transplant_loss 1530.1501, rec_loss 0.0950, quant_error 1.6724,
Train Epoch: [1/5] Iters:[9620/10009] transplant_loss 1530.1845, rec_loss 0.0951, quant_error 1.6763,
Train Epoch: [1/5] Iters:[9630/10009] transplant_loss 1528.9203, rec_loss 0.0944, quant_error 1.6745,
Train Epoch: [1/5] Iters:[9640/10009] transplant_loss 1544.9269, rec_loss 0.0945, quant_error 1.6839,
Train Epoch: [1/5] Iters:[9650/10009] transplant_loss 1552.8242, rec_loss 0.0952, quant_error 1.6892,
Train Epoch: [1/5] Iters:[9660/10009] transplant_loss 1547.6627, rec_loss 0.0951, quant_error 1.6899,
Train Epoch: [1/5] Iters:[9670/10009] transplant_loss 1552.0277, rec_loss 0.0947, quant_error 1.6895,
Train Epoch: [1/5] Iters:[9680/10009] transplant_loss 1555.9076, rec_loss 0.0943, quant_error 1.6941,
Train Epoch: [1/5] Iters:[9690/10009] transplant_loss 1547.7066, rec_loss 0.0938, quant_error 1.6918,
Train Epoch: [1/5] Iters:[9700/10009] transplant_loss 1543.4083, rec_loss 0.0938, quant_error 1.6825,
Train Epoch: [1/5] Iters:[9710/10009] transplant_loss 1554.8405, rec_loss 0.0938, quant_error 1.6874,
Train Epoch: [1/5] Iters:[9720/10009] transplant_loss 1547.2842, rec_loss 0.0946, quant_error 1.6840,
Train Epoch: [1/5] Iters:[9730/10009] transplant_loss 1538.2436, rec_loss 0.0945, quant_error 1.6751,
Train Epoch: [1/5] Iters:[9740/10009] transplant_loss 1535.2540, rec_loss 0.0939, quant_error 1.6688,
Train Epoch: [1/5] Iters:[9750/10009] transplant_loss 1532.8758, rec_loss 0.0936, quant_error 1.6726,
Train Epoch: [1/5] Iters:[9760/10009] transplant_loss 1524.5304, rec_loss 0.0939, quant_error 1.6691,
Train Epoch: [1/5] Iters:[9770/10009] transplant_loss 1527.2340, rec_loss 0.0934, quant_error 1.6704,
Train Epoch: [1/5] Iters:[9780/10009] transplant_loss 1530.4529, rec_loss 0.0936, quant_error 1.6698,
Train Epoch: [1/5] Iters:[9790/10009] transplant_loss 1530.3839, rec_loss 0.0945, quant_error 1.6719,
Train Epoch: [1/5] Iters:[9800/10009] transplant_loss 1537.1097, rec_loss 0.0950, quant_error 1.6731,
Train Epoch: [1/5] Iters:[9810/10009] transplant_loss 1541.5578, rec_loss 0.0946, quant_error 1.6735,
Train Epoch: [1/5] Iters:[9820/10009] transplant_loss 1540.6454, rec_loss 0.0941, quant_error 1.6705,
Train Epoch: [1/5] Iters:[9830/10009] transplant_loss 1541.3667, rec_loss 0.0931, quant_error 1.6683,
Train Epoch: [1/5] Iters:[9840/10009] transplant_loss 1536.3031, rec_loss 0.0930, quant_error 1.6685,
Train Epoch: [1/5] Iters:[9850/10009] transplant_loss 1533.8659, rec_loss 0.0929, quant_error 1.6691,
Train Epoch: [1/5] Iters:[9860/10009] transplant_loss 1527.3754, rec_loss 0.0926, quant_error 1.6635,
Train Epoch: [1/5] Iters:[9870/10009] transplant_loss 1523.9019, rec_loss 0.0928, quant_error 1.6650,
Train Epoch: [1/5] Iters:[9880/10009] transplant_loss 1518.3397, rec_loss 0.0939, quant_error 1.6683,
Train Epoch: [1/5] Iters:[9890/10009] transplant_loss 1525.9134, rec_loss 0.0938, quant_error 1.6699,
Train Epoch: [1/5] Iters:[9900/10009] transplant_loss 1514.5039, rec_loss 0.0933, quant_error 1.6649,
Train Epoch: [1/5] Iters:[9910/10009] transplant_loss 1512.2010, rec_loss 0.0934, quant_error 1.6674,
Train Epoch: [1/5] Iters:[9920/10009] transplant_loss 1505.9796, rec_loss 0.0932, quant_error 1.6637,
Train Epoch: [1/5] Iters:[9930/10009] transplant_loss 1510.7830, rec_loss 0.0927, quant_error 1.6627,
Train Epoch: [1/5] Iters:[9940/10009] transplant_loss 1508.9930, rec_loss 0.0927, quant_error 1.6601,
Train Epoch: [1/5] Iters:[9950/10009] transplant_loss 1525.7050, rec_loss 0.0937, quant_error 1.6686,
Train Epoch: [1/5] Iters:[9960/10009] transplant_loss 1525.5675, rec_loss 0.0936, quant_error 1.6649,
Train Epoch: [1/5] Iters:[9970/10009] transplant_loss 1531.9061, rec_loss 0.0935, quant_error 1.6669,
Train Epoch: [1/5] Iters:[9980/10009] transplant_loss 1525.7979, rec_loss 0.0947, quant_error 1.6672,
Train Epoch: [1/5] Iters:[9990/10009] transplant_loss 1527.8997, rec_loss 0.0944, quant_error 1.6684,
Train Epoch: [1/5] Iters:[10000/10009] transplant_loss 1513.9848, rec_loss 0.0930, quant_error 1.6567,
Loading pretrained model LPIPS from /home/sunset/.cache/torch/hub/pyiqa/LPIPS_v0.1_alex-df73285e.pth
epoch:2, cur_lr:0.000008
Train Epoch: [2/5] Iters:[10/10009] transplant_loss 1564.4568, rec_loss 0.0943, quant_error 1.6984,
Train Epoch: [2/5] Iters:[20/10009] transplant_loss 1532.4729, rec_loss 0.0941, quant_error 1.6756,
Train Epoch: [2/5] Iters:[30/10009] transplant_loss 1534.0359, rec_loss 0.0948, quant_error 1.6797,
Train Epoch: [2/5] Iters:[40/10009] transplant_loss 1529.7268, rec_loss 0.0950, quant_error 1.6789,
Train Epoch: [2/5] Iters:[50/10009] transplant_loss 1523.5792, rec_loss 0.0951, quant_error 1.6788,
Train Epoch: [2/5] Iters:[60/10009] transplant_loss 1511.8862, rec_loss 0.0950, quant_error 1.6745,
Train Epoch: [2/5] Iters:[70/10009] transplant_loss 1514.4348, rec_loss 0.0956, quant_error 1.6805,
Train Epoch: [2/5] Iters:[80/10009] transplant_loss 1514.4351, rec_loss 0.0952, quant_error 1.6811,
Train Epoch: [2/5] Iters:[90/10009] transplant_loss 1510.1056, rec_loss 0.0943, quant_error 1.6786,
Train Epoch: [2/5] Iters:[100/10009] transplant_loss 1517.0377, rec_loss 0.0937, quant_error 1.6760,
Train Epoch: [2/5] Iters:[110/10009] transplant_loss 1518.4089, rec_loss 0.0932, quant_error 1.6712,
Train Epoch: [2/5] Iters:[120/10009] transplant_loss 1518.3382, rec_loss 0.0930, quant_error 1.6653,
Train Epoch: [2/5] Iters:[130/10009] transplant_loss 1512.2497, rec_loss 0.0936, quant_error 1.6610,
Train Epoch: [2/5] Iters:[140/10009] transplant_loss 1525.3151, rec_loss 0.0947, quant_error 1.6676,
Train Epoch: [2/5] Iters:[150/10009] transplant_loss 1519.1239, rec_loss 0.0950, quant_error 1.6673,
Train Epoch: [2/5] Iters:[160/10009] transplant_loss 1518.5590, rec_loss 0.0956, quant_error 1.6713,
Train Epoch: [2/5] Iters:[170/10009] transplant_loss 1518.2689, rec_loss 0.0952, quant_error 1.6733,
Train Epoch: [2/5] Iters:[180/10009] transplant_loss 1517.1001, rec_loss 0.0947, quant_error 1.6704,
Train Epoch: [2/5] Iters:[190/10009] transplant_loss 1501.6762, rec_loss 0.0940, quant_error 1.6618,
Train Epoch: [2/5] Iters:[200/10009] transplant_loss 1495.7302, rec_loss 0.0936, quant_error 1.6616,
Train Epoch: [2/5] Iters:[210/10009] transplant_loss 1493.9987, rec_loss 0.0935, quant_error 1.6593,
Train Epoch: [2/5] Iters:[220/10009] transplant_loss 1491.4160, rec_loss 0.0934, quant_error 1.6582,
Train Epoch: [2/5] Iters:[230/10009] transplant_loss 1487.3963, rec_loss 0.0933, quant_error 1.6578,
Train Epoch: [2/5] Iters:[240/10009] transplant_loss 1494.4565, rec_loss 0.0941, quant_error 1.6632,
Train Epoch: [2/5] Iters:[250/10009] transplant_loss 1501.5115, rec_loss 0.0948, quant_error 1.6661,
Train Epoch: [2/5] Iters:[260/10009] transplant_loss 1497.3147, rec_loss 0.0940, quant_error 1.6642,
Train Epoch: [2/5] Iters:[270/10009] transplant_loss 1500.5801, rec_loss 0.0945, quant_error 1.6664,
Train Epoch: [2/5] Iters:[280/10009] transplant_loss 1509.5152, rec_loss 0.0945, quant_error 1.6716,
Train Epoch: [2/5] Iters:[290/10009] transplant_loss 1505.1808, rec_loss 0.0935, quant_error 1.6632,
Train Epoch: [2/5] Iters:[300/10009] transplant_loss 1506.0126, rec_loss 0.0933, quant_error 1.6632,
Train Epoch: [2/5] Iters:[310/10009] transplant_loss 1508.5137, rec_loss 0.0937, quant_error 1.6631,
Train Epoch: [2/5] Iters:[320/10009] transplant_loss 1502.6478, rec_loss 0.0933, quant_error 1.6581,
Train Epoch: [2/5] Iters:[330/10009] transplant_loss 1500.1479, rec_loss 0.0931, quant_error 1.6535,
Train Epoch: [2/5] Iters:[340/10009] transplant_loss 1500.3615, rec_loss 0.0932, quant_error 1.6611,
Train Epoch: [2/5] Iters:[350/10009] transplant_loss 1497.5064, rec_loss 0.0926, quant_error 1.6597,
Train Epoch: [2/5] Iters:[360/10009] transplant_loss 1500.9848, rec_loss 0.0929, quant_error 1.6638,
Train Epoch: [2/5] Iters:[370/10009] transplant_loss 1509.2482, rec_loss 0.0933, quant_error 1.6693,
Train Epoch: [2/5] Iters:[380/10009] transplant_loss 1502.6522, rec_loss 0.0939, quant_error 1.6705,
Train Epoch: [2/5] Iters:[390/10009] transplant_loss 1497.4882, rec_loss 0.0942, quant_error 1.6663,
Train Epoch: [2/5] Iters:[400/10009] transplant_loss 1487.2300, rec_loss 0.0945, quant_error 1.6579,
Train Epoch: [2/5] Iters:[410/10009] transplant_loss 1483.2409, rec_loss 0.0948, quant_error 1.6577,
Train Epoch: [2/5] Iters:[420/10009] transplant_loss 1477.8788, rec_loss 0.0945, quant_error 1.6545,
Train Epoch: [2/5] Iters:[430/10009] transplant_loss 1485.6536, rec_loss 0.0940, quant_error 1.6559,
Train Epoch: [2/5] Iters:[440/10009] transplant_loss 1488.9829, rec_loss 0.0940, quant_error 1.6584,
Train Epoch: [2/5] Iters:[450/10009] transplant_loss 1499.5615, rec_loss 0.0946, quant_error 1.6669,
Train Epoch: [2/5] Iters:[460/10009] transplant_loss 1497.0496, rec_loss 0.0944, quant_error 1.6624,
Train Epoch: [2/5] Iters:[470/10009] transplant_loss 1495.8121, rec_loss 0.0948, quant_error 1.6646,
Train Epoch: [2/5] Iters:[480/10009] transplant_loss 1490.6688, rec_loss 0.0952, quant_error 1.6635,
Train Epoch: [2/5] Iters:[490/10009] transplant_loss 1488.7391, rec_loss 0.0954, quant_error 1.6606,
Train Epoch: [2/5] Iters:[500/10009] transplant_loss 1489.4374, rec_loss 0.0955, quant_error 1.6622,
Train Epoch: [2/5] Iters:[510/10009] transplant_loss 1491.1414, rec_loss 0.0958, quant_error 1.6666,
Train Epoch: [2/5] Iters:[520/10009] transplant_loss 1498.2633, rec_loss 0.0957, quant_error 1.6685,
Train Epoch: [2/5] Iters:[530/10009] transplant_loss 1491.2987, rec_loss 0.0955, quant_error 1.6655,
Train Epoch: [2/5] Iters:[540/10009] transplant_loss 1492.9554, rec_loss 0.0947, quant_error 1.6611,
Train Epoch: [2/5] Iters:[550/10009] transplant_loss 1484.7214, rec_loss 0.0935, quant_error 1.6520,
Train Epoch: [2/5] Iters:[560/10009] transplant_loss 1482.5830, rec_loss 0.0933, quant_error 1.6506,
Train Epoch: [2/5] Iters:[570/10009] transplant_loss 1475.4240, rec_loss 0.0926, quant_error 1.6512,
Train Epoch: [2/5] Iters:[580/10009] transplant_loss 1474.8120, rec_loss 0.0923, quant_error 1.6487,
Train Epoch: [2/5] Iters:[590/10009] transplant_loss 1473.8834, rec_loss 0.0926, quant_error 1.6552,
Train Epoch: [2/5] Iters:[600/10009] transplant_loss 1475.0872, rec_loss 0.0929, quant_error 1.6602,
Train Epoch: [2/5] Iters:[610/10009] transplant_loss 1472.8011, rec_loss 0.0926, quant_error 1.6605,
Train Epoch: [2/5] Iters:[620/10009] transplant_loss 1467.8444, rec_loss 0.0925, quant_error 1.6555,
Train Epoch: [2/5] Iters:[630/10009] transplant_loss 1470.8513, rec_loss 0.0930, quant_error 1.6599,
Train Epoch: [2/5] Iters:[640/10009] transplant_loss 1473.6270, rec_loss 0.0935, quant_error 1.6622,
Train Epoch: [2/5] Iters:[650/10009] transplant_loss 1473.9095, rec_loss 0.0934, quant_error 1.6607,
Train Epoch: [2/5] Iters:[660/10009] transplant_loss 1478.5638, rec_loss 0.0941, quant_error 1.6604,
Train Epoch: [2/5] Iters:[670/10009] transplant_loss 1472.7212, rec_loss 0.0948, quant_error 1.6619,
Train Epoch: [2/5] Iters:[680/10009] transplant_loss 1473.8685, rec_loss 0.0950, quant_error 1.6662,
Train Epoch: [2/5] Iters:[690/10009] transplant_loss 1469.2164, rec_loss 0.0955, quant_error 1.6639,
Train Epoch: [2/5] Iters:[700/10009] transplant_loss 1466.6095, rec_loss 0.0956, quant_error 1.6644,
Train Epoch: [2/5] Iters:[710/10009] transplant_loss 1453.4337, rec_loss 0.0943, quant_error 1.6594,
Train Epoch: [2/5] Iters:[720/10009] transplant_loss 1462.6155, rec_loss 0.0937, quant_error 1.6575,
Train Epoch: [2/5] Iters:[730/10009] transplant_loss 1456.7370, rec_loss 0.0928, quant_error 1.6488,
Train Epoch: [2/5] Iters:[740/10009] transplant_loss 1454.7929, rec_loss 0.0925, quant_error 1.6500,
Train Epoch: [2/5] Iters:[750/10009] transplant_loss 1456.1293, rec_loss 0.0924, quant_error 1.6530,
Train Epoch: [2/5] Iters:[760/10009] transplant_loss 1467.3141, rec_loss 0.0932, quant_error 1.6585,
Train Epoch: [2/5] Iters:[770/10009] transplant_loss 1467.9123, rec_loss 0.0939, quant_error 1.6647,
Train Epoch: [2/5] Iters:[780/10009] transplant_loss 1466.2599, rec_loss 0.0949, quant_error 1.6705,
Train Epoch: [2/5] Iters:[790/10009] transplant_loss 1461.8468, rec_loss 0.0943, quant_error 1.6656,
Train Epoch: [2/5] Iters:[800/10009] transplant_loss 1457.0188, rec_loss 0.0943, quant_error 1.6592,
Train Epoch: [2/5] Iters:[810/10009] transplant_loss 1457.2344, rec_loss 0.0943, quant_error 1.6607,
Train Epoch: [2/5] Iters:[820/10009] transplant_loss 1457.4282, rec_loss 0.0945, quant_error 1.6600,
Train Epoch: [2/5] Iters:[830/10009] transplant_loss 1470.0435, rec_loss 0.0945, quant_error 1.6609,
Train Epoch: [2/5] Iters:[840/10009] transplant_loss 1474.2195, rec_loss 0.0947, quant_error 1.6603,
Train Epoch: [2/5] Iters:[850/10009] transplant_loss 1484.1197, rec_loss 0.0951, quant_error 1.6675,
Train Epoch: [2/5] Iters:[860/10009] transplant_loss 1478.4874, rec_loss 0.0949, quant_error 1.6624,
Train Epoch: [2/5] Iters:[870/10009] transplant_loss 1472.4505, rec_loss 0.0946, quant_error 1.6572,
Train Epoch: [2/5] Iters:[880/10009] transplant_loss 1464.9620, rec_loss 0.0943, quant_error 1.6567,
Train Epoch: [2/5] Iters:[890/10009] transplant_loss 1467.2108, rec_loss 0.0943, quant_error 1.6616,
Train Epoch: [2/5] Iters:[900/10009] transplant_loss 1461.0407, rec_loss 0.0940, quant_error 1.6603,
Train Epoch: [2/5] Iters:[910/10009] transplant_loss 1464.1441, rec_loss 0.0945, quant_error 1.6619,
