Train Epoch: [1/5] Iters:[9650/10009] transplant_loss 1.4097, rec_loss 0.0353, quant_error 0.1600,
Train Epoch: [1/5] Iters:[9660/10009] transplant_loss 1.4133, rec_loss 0.0352, quant_error 0.1604,
Train Epoch: [1/5] Iters:[9670/10009] transplant_loss 1.4147, rec_loss 0.0347, quant_error 0.1606,
Train Epoch: [1/5] Iters:[9680/10009] transplant_loss 1.4169, rec_loss 0.0344, quant_error 0.1608,
Train Epoch: [1/5] Iters:[9690/10009] transplant_loss 1.4188, rec_loss 0.0343, quant_error 0.1611,
Train Epoch: [1/5] Iters:[9700/10009] transplant_loss 1.4174, rec_loss 0.0348, quant_error 0.1609,
Train Epoch: [1/5] Iters:[9710/10009] transplant_loss 1.4149, rec_loss 0.0344, quant_error 0.1605,
Train Epoch: [1/5] Iters:[9720/10009] transplant_loss 1.4121, rec_loss 0.0353, quant_error 0.1602,
Train Epoch: [1/5] Iters:[9730/10009] transplant_loss 1.4083, rec_loss 0.0355, quant_error 0.1598,
Train Epoch: [1/5] Iters:[9740/10009] transplant_loss 1.4053, rec_loss 0.0355, quant_error 0.1595,
Train Epoch: [1/5] Iters:[9750/10009] transplant_loss 1.4051, rec_loss 0.0350, quant_error 0.1595,
Train Epoch: [1/5] Iters:[9760/10009] transplant_loss 1.4030, rec_loss 0.0353, quant_error 0.1592,
Train Epoch: [1/5] Iters:[9770/10009] transplant_loss 1.4032, rec_loss 0.0347, quant_error 0.1593,
Train Epoch: [1/5] Iters:[9780/10009] transplant_loss 1.4026, rec_loss 0.0347, quant_error 0.1592,
Train Epoch: [1/5] Iters:[9790/10009] transplant_loss 1.4037, rec_loss 0.0351, quant_error 0.1594,
Train Epoch: [1/5] Iters:[9800/10009] transplant_loss 1.4055, rec_loss 0.0355, quant_error 0.1596,
Train Epoch: [1/5] Iters:[9810/10009] transplant_loss 1.4067, rec_loss 0.0353, quant_error 0.1598,
Train Epoch: [1/5] Iters:[9820/10009] transplant_loss 1.4060, rec_loss 0.0351, quant_error 0.1597,
Train Epoch: [1/5] Iters:[9830/10009] transplant_loss 1.4065, rec_loss 0.0343, quant_error 0.1598,
Train Epoch: [1/5] Iters:[9840/10009] transplant_loss 1.4047, rec_loss 0.0346, quant_error 0.1596,
Train Epoch: [1/5] Iters:[9850/10009] transplant_loss 1.4027, rec_loss 0.0345, quant_error 0.1593,
Train Epoch: [1/5] Iters:[9860/10009] transplant_loss 1.4014, rec_loss 0.0346, quant_error 0.1591,
Train Epoch: [1/5] Iters:[9870/10009] transplant_loss 1.4012, rec_loss 0.0349, quant_error 0.1591,
Train Epoch: [1/5] Iters:[9880/10009] transplant_loss 1.4002, rec_loss 0.0355, quant_error 0.1590,
Train Epoch: [1/5] Iters:[9890/10009] transplant_loss 1.4026, rec_loss 0.0350, quant_error 0.1592,
Train Epoch: [1/5] Iters:[9900/10009] transplant_loss 1.4022, rec_loss 0.0348, quant_error 0.1592,
Train Epoch: [1/5] Iters:[9910/10009] transplant_loss 1.4010, rec_loss 0.0348, quant_error 0.1591,
Train Epoch: [1/5] Iters:[9920/10009] transplant_loss 1.3999, rec_loss 0.0349, quant_error 0.1590,
Train Epoch: [1/5] Iters:[9930/10009] transplant_loss 1.3990, rec_loss 0.0347, quant_error 0.1589,
Train Epoch: [1/5] Iters:[9940/10009] transplant_loss 1.3964, rec_loss 0.0347, quant_error 0.1585,
Train Epoch: [1/5] Iters:[9950/10009] transplant_loss 1.3980, rec_loss 0.0347, quant_error 0.1587,
Train Epoch: [1/5] Iters:[9960/10009] transplant_loss 1.3983, rec_loss 0.0345, quant_error 0.1587,
Train Epoch: [1/5] Iters:[9970/10009] transplant_loss 1.3993, rec_loss 0.0342, quant_error 0.1589,
Train Epoch: [1/5] Iters:[9980/10009] transplant_loss 1.3995, rec_loss 0.0350, quant_error 0.1590,
Train Epoch: [1/5] Iters:[9990/10009] transplant_loss 1.3985, rec_loss 0.0349, quant_error 0.1588,
Train Epoch: [1/5] Iters:[10000/10009] transplant_loss 1.3956, rec_loss 0.0347, quant_error 0.1585,
Loading pretrained model LPIPS from /home/sunset/.cache/torch/hub/pyiqa/LPIPS_v0.1_alex-df73285e.pth
epoch:2, cur_lr:0.000008
Train Epoch: [2/5] Iters:[10/10009] transplant_loss 1.4090, rec_loss 0.0331, quant_error 0.1601,
Train Epoch: [2/5] Iters:[20/10009] transplant_loss 1.4054, rec_loss 0.0351, quant_error 0.1596,
Train Epoch: [2/5] Iters:[30/10009] transplant_loss 1.4049, rec_loss 0.0356, quant_error 0.1596,
Train Epoch: [2/5] Iters:[40/10009] transplant_loss 1.4030, rec_loss 0.0355, quant_error 0.1593,
Train Epoch: [2/5] Iters:[50/10009] transplant_loss 1.4027, rec_loss 0.0353, quant_error 0.1593,
Train Epoch: [2/5] Iters:[60/10009] transplant_loss 1.4015, rec_loss 0.0355, quant_error 0.1592,
Train Epoch: [2/5] Iters:[70/10009] transplant_loss 1.4017, rec_loss 0.0355, quant_error 0.1592,
Train Epoch: [2/5] Iters:[80/10009] transplant_loss 1.4039, rec_loss 0.0349, quant_error 0.1595,
Train Epoch: [2/5] Iters:[90/10009] transplant_loss 1.4055, rec_loss 0.0345, quant_error 0.1597,
Train Epoch: [2/5] Iters:[100/10009] transplant_loss 1.4046, rec_loss 0.0344, quant_error 0.1596,
Train Epoch: [2/5] Iters:[110/10009] transplant_loss 1.4026, rec_loss 0.0342, quant_error 0.1594,
Train Epoch: [2/5] Iters:[120/10009] transplant_loss 1.3997, rec_loss 0.0341, quant_error 0.1590,
Train Epoch: [2/5] Iters:[130/10009] transplant_loss 1.3936, rec_loss 0.0346, quant_error 0.1583,
Train Epoch: [2/5] Iters:[140/10009] transplant_loss 1.3919, rec_loss 0.0349, quant_error 0.1581,
Train Epoch: [2/5] Iters:[150/10009] transplant_loss 1.3913, rec_loss 0.0352, quant_error 0.1580,
Train Epoch: [2/5] Iters:[160/10009] transplant_loss 1.3925, rec_loss 0.0356, quant_error 0.1582,
Train Epoch: [2/5] Iters:[170/10009] transplant_loss 1.3935, rec_loss 0.0353, quant_error 0.1583,
Train Epoch: [2/5] Iters:[180/10009] transplant_loss 1.3948, rec_loss 0.0349, quant_error 0.1584,
Train Epoch: [2/5] Iters:[190/10009] transplant_loss 1.3937, rec_loss 0.0349, quant_error 0.1582,
Train Epoch: [2/5] Iters:[200/10009] transplant_loss 1.3936, rec_loss 0.0347, quant_error 0.1583,
Train Epoch: [2/5] Iters:[210/10009] transplant_loss 1.3922, rec_loss 0.0344, quant_error 0.1581,
Train Epoch: [2/5] Iters:[220/10009] transplant_loss 1.3900, rec_loss 0.0343, quant_error 0.1579,
Train Epoch: [2/5] Iters:[230/10009] transplant_loss 1.3887, rec_loss 0.0346, quant_error 0.1577,
Train Epoch: [2/5] Iters:[240/10009] transplant_loss 1.3913, rec_loss 0.0349, quant_error 0.1581,
Train Epoch: [2/5] Iters:[250/10009] transplant_loss 1.3908, rec_loss 0.0350, quant_error 0.1580,
Train Epoch: [2/5] Iters:[260/10009] transplant_loss 1.3921, rec_loss 0.0349, quant_error 0.1582,
Train Epoch: [2/5] Iters:[270/10009] transplant_loss 1.3937, rec_loss 0.0350, quant_error 0.1584,
Train Epoch: [2/5] Iters:[280/10009] transplant_loss 1.3952, rec_loss 0.0348, quant_error 0.1585,
Train Epoch: [2/5] Iters:[290/10009] transplant_loss 1.3919, rec_loss 0.0344, quant_error 0.1581,
Train Epoch: [2/5] Iters:[300/10009] transplant_loss 1.3914, rec_loss 0.0343, quant_error 0.1581,
Train Epoch: [2/5] Iters:[310/10009] transplant_loss 1.3892, rec_loss 0.0344, quant_error 0.1578,
Train Epoch: [2/5] Iters:[320/10009] transplant_loss 1.3864, rec_loss 0.0344, quant_error 0.1575,
Train Epoch: [2/5] Iters:[330/10009] transplant_loss 1.3838, rec_loss 0.0345, quant_error 0.1572,
Train Epoch: [2/5] Iters:[340/10009] transplant_loss 1.3845, rec_loss 0.0344, quant_error 0.1573,
Train Epoch: [2/5] Iters:[350/10009] transplant_loss 1.3869, rec_loss 0.0343, quant_error 0.1576,
Train Epoch: [2/5] Iters:[360/10009] transplant_loss 1.3891, rec_loss 0.0343, quant_error 0.1579,
Train Epoch: [2/5] Iters:[370/10009] transplant_loss 1.3935, rec_loss 0.0343, quant_error 0.1584,
Train Epoch: [2/5] Iters:[380/10009] transplant_loss 1.3974, rec_loss 0.0348, quant_error 0.1588,
Train Epoch: [2/5] Iters:[390/10009] transplant_loss 1.3967, rec_loss 0.0351, quant_error 0.1587,
Train Epoch: [2/5] Iters:[400/10009] transplant_loss 1.3915, rec_loss 0.0356, quant_error 0.1581,
Train Epoch: [2/5] Iters:[410/10009] transplant_loss 1.3870, rec_loss 0.0358, quant_error 0.1576,
Train Epoch: [2/5] Iters:[420/10009] transplant_loss 1.3830, rec_loss 0.0357, quant_error 0.1571,
Train Epoch: [2/5] Iters:[430/10009] transplant_loss 1.3800, rec_loss 0.0352, quant_error 0.1568,
Train Epoch: [2/5] Iters:[440/10009] transplant_loss 1.3814, rec_loss 0.0348, quant_error 0.1570,
Train Epoch: [2/5] Iters:[450/10009] transplant_loss 1.3829, rec_loss 0.0349, quant_error 0.1572,
Train Epoch: [2/5] Iters:[460/10009] transplant_loss 1.3858, rec_loss 0.0348, quant_error 0.1575,
Train Epoch: [2/5] Iters:[470/10009] transplant_loss 1.3878, rec_loss 0.0350, quant_error 0.1577,
Train Epoch: [2/5] Iters:[480/10009] transplant_loss 1.3876, rec_loss 0.0351, quant_error 0.1577,
Train Epoch: [2/5] Iters:[490/10009] transplant_loss 1.3871, rec_loss 0.0355, quant_error 0.1577,
Train Epoch: [2/5] Iters:[500/10009] transplant_loss 1.3891, rec_loss 0.0353, quant_error 0.1580,
Train Epoch: [2/5] Iters:[510/10009] transplant_loss 1.3886, rec_loss 0.0356, quant_error 0.1579,
Train Epoch: [2/5] Iters:[520/10009] transplant_loss 1.3901, rec_loss 0.0353, quant_error 0.1581,
Train Epoch: [2/5] Iters:[530/10009] transplant_loss 1.3902, rec_loss 0.0354, quant_error 0.1581,
Train Epoch: [2/5] Iters:[540/10009] transplant_loss 1.3885, rec_loss 0.0348, quant_error 0.1579,
Train Epoch: [2/5] Iters:[550/10009] transplant_loss 1.3860, rec_loss 0.0347, quant_error 0.1576,
Train Epoch: [2/5] Iters:[560/10009] transplant_loss 1.3844, rec_loss 0.0344, quant_error 0.1574,
Train Epoch: [2/5] Iters:[570/10009] transplant_loss 1.3811, rec_loss 0.0343, quant_error 0.1570,
Train Epoch: [2/5] Iters:[580/10009] transplant_loss 1.3786, rec_loss 0.0340, quant_error 0.1567,
Train Epoch: [2/5] Iters:[590/10009] transplant_loss 1.3774, rec_loss 0.0338, quant_error 0.1565,
Train Epoch: [2/5] Iters:[600/10009] transplant_loss 1.3763, rec_loss 0.0334, quant_error 0.1564,
Train Epoch: [2/5] Iters:[610/10009] transplant_loss 1.3765, rec_loss 0.0335, quant_error 0.1564,
Train Epoch: [2/5] Iters:[620/10009] transplant_loss 1.3765, rec_loss 0.0336, quant_error 0.1564,
Train Epoch: [2/5] Iters:[630/10009] transplant_loss 1.3797, rec_loss 0.0339, quant_error 0.1568,
Train Epoch: [2/5] Iters:[640/10009] transplant_loss 1.3804, rec_loss 0.0342, quant_error 0.1569,
Train Epoch: [2/5] Iters:[650/10009] transplant_loss 1.3835, rec_loss 0.0342, quant_error 0.1573,
Train Epoch: [2/5] Iters:[660/10009] transplant_loss 1.3844, rec_loss 0.0345, quant_error 0.1574,
Train Epoch: [2/5] Iters:[670/10009] transplant_loss 1.3860, rec_loss 0.0349, quant_error 0.1576,
Train Epoch: [2/5] Iters:[680/10009] transplant_loss 1.3857, rec_loss 0.0348, quant_error 0.1575,
Train Epoch: [2/5] Iters:[690/10009] transplant_loss 1.3852, rec_loss 0.0356, quant_error 0.1575,
Train Epoch: [2/5] Iters:[700/10009] transplant_loss 1.3830, rec_loss 0.0356, quant_error 0.1572,
Train Epoch: [2/5] Iters:[710/10009] transplant_loss 1.3801, rec_loss 0.0353, quant_error 0.1568,
Train Epoch: [2/5] Iters:[720/10009] transplant_loss 1.3799, rec_loss 0.0346, quant_error 0.1568,
Train Epoch: [2/5] Iters:[730/10009] transplant_loss 1.3781, rec_loss 0.0345, quant_error 0.1566,
Train Epoch: [2/5] Iters:[740/10009] transplant_loss 1.3788, rec_loss 0.0341, quant_error 0.1566,
Train Epoch: [2/5] Iters:[750/10009] transplant_loss 1.3792, rec_loss 0.0342, quant_error 0.1567,
Train Epoch: [2/5] Iters:[760/10009] transplant_loss 1.3821, rec_loss 0.0341, quant_error 0.1571,
Train Epoch: [2/5] Iters:[770/10009] transplant_loss 1.3828, rec_loss 0.0348, quant_error 0.1573,
Train Epoch: [2/5] Iters:[780/10009] transplant_loss 1.3848, rec_loss 0.0352, quant_error 0.1575,
Train Epoch: [2/5] Iters:[790/10009] transplant_loss 1.3844, rec_loss 0.0348, quant_error 0.1575,
Train Epoch: [2/5] Iters:[800/10009] transplant_loss 1.3842, rec_loss 0.0350, quant_error 0.1575,
Train Epoch: [2/5] Iters:[810/10009] transplant_loss 1.3820, rec_loss 0.0349, quant_error 0.1572,
Train Epoch: [2/5] Iters:[820/10009] transplant_loss 1.3794, rec_loss 0.0350, quant_error 0.1569,
Train Epoch: [2/5] Iters:[830/10009] transplant_loss 1.3787, rec_loss 0.0345, quant_error 0.1568,
Train Epoch: [2/5] Iters:[840/10009] transplant_loss 1.3785, rec_loss 0.0348, quant_error 0.1567,
Train Epoch: [2/5] Iters:[850/10009] transplant_loss 1.3789, rec_loss 0.0349, quant_error 0.1568,
Train Epoch: [2/5] Iters:[860/10009] transplant_loss 1.3801, rec_loss 0.0350, quant_error 0.1569,
Train Epoch: [2/5] Iters:[870/10009] transplant_loss 1.3805, rec_loss 0.0348, quant_error 0.1569,
Train Epoch: [2/5] Iters:[880/10009] transplant_loss 1.3779, rec_loss 0.0350, quant_error 0.1566,
Train Epoch: [2/5] Iters:[890/10009] transplant_loss 1.3781, rec_loss 0.0347, quant_error 0.1567,
Train Epoch: [2/5] Iters:[900/10009] transplant_loss 1.3786, rec_loss 0.0344, quant_error 0.1567,
Train Epoch: [2/5] Iters:[910/10009] transplant_loss 1.3784, rec_loss 0.0346, quant_error 0.1568,
Train Epoch: [2/5] Iters:[920/10009] transplant_loss 1.3791, rec_loss 0.0342, quant_error 0.1569,
Train Epoch: [2/5] Iters:[930/10009] transplant_loss 1.3809, rec_loss 0.0345, quant_error 0.1571,
Train Epoch: [2/5] Iters:[940/10009] transplant_loss 1.3804, rec_loss 0.0347, quant_error 0.1571,
Train Epoch: [2/5] Iters:[950/10009] transplant_loss 1.3784, rec_loss 0.0344, quant_error 0.1569,
Train Epoch: [2/5] Iters:[960/10009] transplant_loss 1.3776, rec_loss 0.0343, quant_error 0.1568,
Train Epoch: [2/5] Iters:[970/10009] transplant_loss 1.3774, rec_loss 0.0342, quant_error 0.1567,
Train Epoch: [2/5] Iters:[980/10009] transplant_loss 1.3765, rec_loss 0.0344, quant_error 0.1567,
Train Epoch: [2/5] Iters:[990/10009] transplant_loss 1.3758, rec_loss 0.0343, quant_error 0.1565,
Train Epoch: [2/5] Iters:[1000/10009] transplant_loss 1.3751, rec_loss 0.0348, quant_error 0.1564,
Train Epoch: [2/5] Iters:[1010/10009] transplant_loss 1.3726, rec_loss 0.0345, quant_error 0.1562,
Train Epoch: [2/5] Iters:[1020/10009] transplant_loss 1.3701, rec_loss 0.0347, quant_error 0.1559,
Train Epoch: [2/5] Iters:[1030/10009] transplant_loss 1.3699, rec_loss 0.0348, quant_error 0.1558,
Train Epoch: [2/5] Iters:[1040/10009] transplant_loss 1.3703, rec_loss 0.0351, quant_error 0.1559,
Train Epoch: [2/5] Iters:[1050/10009] transplant_loss 1.3717, rec_loss 0.0352, quant_error 0.1561,
